L_inf,L_1,L_2
0.367919921875,2.49847412109375,0.730428115714104
0.42259788513183594,3.236818313598633,0.9470430747724552
0.43901437520980835,4.990657866001129,1.2780854582810595
0.41961669921875,4.159210205078125,1.162725530094271
0.34763336181640625,4.244060516357422,1.0748429729597146
0.5123291015625,4.2991943359375,1.191723599927313
0.359619140625,4.0767822265625,1.0593978460205913
0.517822265625,4.01611328125,1.233442557928338
0.4165533101186156,4.100494117010385,1.1590970078448024
0.41785621643066406,4.152303695678711,1.1311942951292655
0.35819244384765625,3.646709442138672,1.0033312611506853
0.39277148246765137,3.6861162185668945,1.04634625535452
0.3740234375,2.871337890625,0.8845377917132906
0.38500022888183594,3.9133777618408203,1.0659948527001648
0.41796875,3.167724609375,0.9424696175714731
11.789093017578125,96.57577514648438,32.24421549093199
14.775129201123491,147.94228566717356,34.40710580301629
2.852147877216339,39.88691344857216,8.56614650677052
1.998931884765625,6.0040283203125,3.082701964896312
1.936959981918335,6.141559362411499,2.9281210599225487
1.48370361328125,4.511966705322266,2.2903037420558228
1.4999542236328125,4.4997711181640625,2.397731241101517
1.4986572265625,5.0009765625,2.4479250982152867
1.0,4.49407958984375,2.059022586426687
1.4897709786891937,4.544811859726906,2.195001979857049
1.0000004768371582,4.499999046325684,2.0615520032609727
1.4813664928078651,4.027950420975685,2.226504539431273
1.4999999898209353,3.499999998944986,2.0615528098282874
0.9999998211860657,3.9999988079071045,1.9999994039535682
1.4998699426651,3.5005792379379272,2.1792851112733103
1.4998855590820312,3.9997634887695312,2.3449769112213383
1.4999999944120646,2.9999999897554517,1.870828688408842
1.999999761581421,4.499999076128006,2.692581944232637
1.9999997019767761,3.499999701976776,2.4999996185302846
1.4999999552965164,4.499999783933163,2.59807608660707
1.999999612569809,4.499999165534973,2.6925819165618496
2.499999962747097,3.999999977648258,2.915475884812214
1.9999999999417923,3.9999999998835847,2.828427124663872
1.999999999992724,3.99999999996362,2.8284271247204655
1.999999761581421,3.4999999403953552,2.4999994874001734
1.9999999999499778,3.4999999999795364,2.4999999999777174
1.9999999813735485,4.499999960884452,2.692582376934144
1.500000536441803,3.50000137090683,2.1794502238537357
2.000000223517418,3.4999996721744537,2.2912878995051753
1.001220703125,3.5029296875,1.8042316521605886
1.00146484375,3.5078125,1.8051480783075982
1.50128173828125,3.00323486328125,1.7331443310236276
0.9973272792994976,2.997387893497944,1.4137467995410071
1.067961173132062,3.4963014777749777,1.5269987391652944
0.9833984375,3.661376953125,1.5262284951097003
7.271484375,22.838623046875,9.79593304998858
1.051693418994546,9.37947671674192,2.6058400262717782
1.06640625,2.5738525390625,1.2351411240657075
1.07763671875,2.536865234375,1.35355752547062
1.1199471531435847,2.478467578999698,1.503802114480141
1.034682109951973,2.9710983484983444,1.5859390770297306
2.000000000041382,4.000000000043656,2.4494897428178946
1.5000002980232239,3.0000002086162567,2.1213203014128617
1.9999999999376996,3.4999999999790816,2.499999999974989
2.500000000174623,3.0000000004074536,2.5495097570132863
3.999999999994543,4.500000000010914,4.031128874145891
4.000000000014552,4.500000000043656,4.031128874167324
3.499999999301508,5.999999998835847,4.301162632682267
2.999999999925876,4.499999999988177,3.354101966211248
3.9999999999417923,4.500000000058208,4.031128874105956
2.499999999978172,4.000000000014552,2.9154759474226504
1.5000000000010232,1.5000000000010232,1.5000000000010232
5.272727272727366,5.272727272727366,5.272727272727366
5.600000000001273,5.600000000001273,5.600000000001273
6.999999999534339,6.999999999534339,6.999999999534339
10.613745869137347,20.95702660921961,14.820089670537989
2.275238037109375,14.938629150390625,4.658009649353388
0.68292236328125,2.05120849609375,0.949891740738401
0.5132598876953125,1.2766265869140625,0.719042990406165
0.9551105499267578,2.567831039428711,1.2683563814779526
0.5672225952148438,3.0132217407226562,1.2326210924065022
1.1076245307922363,4.405396461486816,1.8376892521256827
1.1768321990966797,4.194147109985352,1.7912804589162867
0.8779296875,4.53448486328125,1.8044947886683063
0.9810497760772705,5.36884331703186,2.0296043714560152
1.2603907007724047,6.484695605933666,2.466542316995128
2.1331396102905273,7.437463760375977,3.2540508089865448
2.203601837158203,9.742103576660156,3.957514998382194
5.577503204345703,18.361133575439453,8.76919579370676
15.428568253293633,142.38928649760783,34.502853904707514
1.4153594970703125,10.463687896728516,2.8028691791548823
3.2733948826789856,21.906733453273773,6.001686122007276
0.38311767578125,1.60675048828125,0.5789101173230519
0.619140625,4.444580078125,1.332693545007147
0.5390186309814453,3.877138137817383,1.1399944259719026
0.7898170799016953,6.174352575093508,1.7817943923665276
1.21063232421875,8.88433837890625,2.450947278588256
1.8170108795166016,15.91803789138794,4.254866304571234
2.9194541129108984,16.086372494180978,4.765637863805723
2.0937271118164062,17.31615447998047,4.286749627986755
